CODS_20150307_135718_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/07,2015/03/05 13:50:00,2015/03/07 10:34:00,2686
CODS_20130307_135733_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/03/07,2013/03/05 13:50:00,2013/03/07 11:14:00,2726
CODS_20120520_140834_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/05/20,2012/05/18 14:01:00,2012/05/20 11:01:01,2703
CODS_20130922_135724_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/09/22,2013/09/20 13:50:00,2013/09/22 11:01:00,2713
CODS_20141105_143959_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/11/05,2014/11/03 09:25:00,2014/11/05 09:15:00,2872
CODS_20150521_135844_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/05/21,2015/05/19 13:51:00,2015/05/21 11:14:00,2725
CODS_20140408_135643_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/04/08,2014/04/06 13:50:00,2014/04/08 10:20:00,2672
CODS_20150330_135720_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/30,2015/03/28 13:50:00,2015/03/30 11:27:00,2739
CODS_20141217_135529_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/17,2014/12/16 10:20:00,2014/12/17 10:47:00,1469
CODS_20140728_135833_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/28,2014/07/26 13:51:00,2014/07/28 11:27:00,2738
CODS_20140922_135831_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/09/22,2014/09/20 13:51:00,2014/09/22 11:27:00,2738
CODS_20140705_135948_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/05,2014/07/03 13:52:00,2014/07/05 10:34:00,2684
CODS_20130713_135759_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/07/13,2013/07/11 13:51:00,2013/07/13 10:34:00,2685
CODS_20140703_140000_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/03,2014/07/01 13:52:00,2014/07/03 11:14:00,2724
CODS_20111202_141040_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/12/02,2011/11/30 14:04:06,2011/12/02 10:06:31,2645
CODS_20141228_135804_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/28,2014/12/26 13:51:00,2014/12/28 11:01:00,2712
CODS_20130309_135725_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/03/09,2013/03/07 13:50:00,2013/03/09 10:34:00,2686
CODS_20130710_135752_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/07/10,2013/07/08 13:51:00,2013/07/10 10:48:00,2699
CODS_20131102_135727_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/11/02,2013/10/31 13:50:00,2013/11/02 10:34:00,2686
CODS_20130114_135823_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/01/14,2013/01/12 13:51:00,2013/01/14 11:27:00,2738
CODS_20120603_140904_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/06/03,2012/06/01 14:01:07,2012/06/03 11:01:17,2703
CODS_20120613_140817_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/06/13,2012/06/11 14:00:00,2012/06/13 14:00:00,2882
CODS_20150315_135731_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/15,2015/03/13 13:50:00,2015/03/15 11:01:00,2713
CODS_20111210_141255_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/12/10,2011/12/08 14:06:27,2011/12/10 10:34:05,2670
CODS_20150513_122111_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/05/13,2015/05/11 12:13:00,2015/05/13 10:47:00,2796
CODS_20120119_141503_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/01/19,2012/01/17 14:09:05,2012/01/19 11:14:50,2708
CODS_20130801_135833_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/08/01,2013/07/30 13:50:00,2013/08/01 11:14:00,2726
CODS_20150313_135716_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/13,2015/03/11 13:50:00,2015/03/13 10:06:00,2658
CODS_20121113_135548_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/11/13,2012/11/11 13:49:00,2012/11/13 10:20:00,2673
