"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 May 2012 20:39:00.000,-4516.625073,2927.152062,4519.706799,4.748487,-1.444508,5.665444
25 May 2012 20:40:00.000,-4222.594163,2834.502911,4850.050626,5.049156,-1.642735,5.342218
25 May 2012 20:41:00.000,-3911.143541,2730.160410,5160.332730,5.328944,-1.834151,4.996954
25 May 2012 20:42:00.000,-3583.561006,2614.557067,5449.273545,5.586702,-2.017967,4.631090
25 May 2012 20:43:00.000,-3241.200513,2488.171744,5715.682367,5.821375,-2.193427,4.246149
25 May 2012 20:44:00.000,-2885.476457,2351.527592,5958.462133,6.032003,-2.359811,3.843729
25 May 2012 20:45:00.000,-2517.857744,2205.189822,6176.613790,6.217729,-2.516437,3.425497
25 May 2012 20:46:00.000,-2139.861669,2049.763316,6369.240245,6.377798,-2.662665,2.993183
25 May 2012 20:47:00.000,-1753.047637,1885.890090,6535.549877,6.511563,-2.797898,2.548572
25 May 2012 20:48:00.000,-1359.010741,1714.246617,6674.859622,6.618480,-2.921585,2.093497
25 May 2012 20:49:00.000,-959.375234,1535.541039,6786.597613,6.698121,-3.033221,1.629829
25 May 2012 20:50:00.000,-555.787904,1350.510255,6870.305378,6.750165,-3.132353,1.159476
25 May 2012 20:51:00.000,-149.911397,1159.916911,6925.639592,6.774402,-3.218576,0.684368
25 May 2012 20:52:00.000,256.582515,964.546307,6952.373388,6.770739,-3.291540,0.206454
25 May 2012 20:53:00.000,662.019681,765.203212,6950.397216,6.739190,-3.350947,-0.272304
25 May 2012 20:54:00.000,1064.730324,562.708615,6919.719258,6.679886,-3.396553,-0.749945
25 May 2012 20:55:00.000,1463.055771,357.896419,6860.465395,6.593066,-3.428173,-1.224509
25 May 2012 20:56:00.000,1855.355147,151.610076,6772.878727,6.479085,-3.445674,-1.694048
25 May 2012 20:57:00.000,2240.012006,-55.300808,6657.318653,6.338402,-3.448982,-2.156636
25 May 2012 20:58:00.000,2615.440885,-261.983909,6514.259490,6.171589,-3.438082,-2.610370
25 May 2012 20:59:00.000,2980.093757,-467.587630,6344.288662,5.979323,-3.413014,-3.053383
25 May 2012 21:00:00.000,3332.466358,-671.264562,6148.104438,5.762385,-3.373876,-3.483848
25 May 2012 21:01:00.000,3671.104369,-872.174938,5926.513225,5.521659,-3.320825,-3.899989
25 May 2012 21:02:00.000,3994.609429,-1069.490076,5680.426424,5.258126,-3.254074,-4.300085
25 May 2012 21:03:00.000,4301.644954,-1262.395791,5410.856857,4.972862,-3.173894,-4.682476
25 May 2012 21:04:00.000,4590.941739,-1450.095766,5118.914755,4.667037,-3.080608,-5.045576
25 May 2012 21:05:00.000,4861.303306,-1631.814872,4805.803333,4.341906,-2.974599,-5.387874
25 May 2012 21:06:00.000,5111.610993,-1806.802412,4472.813955,3.998805,-2.856300,-5.707942
25 May 2012 21:07:00.000,5340.828738,-1974.335290,4121.320897,3.639151,-2.726196,-6.004447
25 May 2012 21:08:00.000,5548.007533,-2133.721066,3752.775740,3.264428,-2.584824,-6.276147
25 May 2012 21:09:00.000,5732.289543,-2284.300913,3368.701388,2.876190,-2.432767,-6.521905
25 May 2012 21:10:00.000,5892.911834,-2425.452425,2970.685763,2.476046,-2.270655,-6.740693
25 May 2012 21:11:00.000,6029.209711,-2556.592291,2560.375169,2.065659,-2.099162,-6.931594
25 May 2012 21:12:00.000,6140.619634,-2677.178800,2139.467391,1.646737,-1.919000,-7.093809
25 May 2012 21:13:00.000,6226.681688,-2786.714171,1709.704523,1.221024,-1.730920,-7.226662
25 May 2012 21:14:00.000,6287.041603,-2884.746694,1272.865588,0.790297,-1.535706,-7.329597
25 May 2012 21:15:00.000,6321.452296,-2970.872664,830.758970,0.356352,-1.334173,-7.402192
25 May 2012 21:16:00.000,6329.774931,-3044.738103,385.214707,-0.079002,-1.127164,-7.444148
25 May 2012 21:17:00.000,6311.979488,-3106.040260,-61.923319,-0.513949,-0.915544,-7.455301
25 May 2012 21:18:00.000,6268.144838,-3154.528867,-508.805260,-0.946675,-0.700195,-7.435618
25 May 2012 21:19:00.000,6198.458320,-3190.007168,-953.583190,-1.375379,-0.482018,-7.385195
25 May 2012 21:20:00.000,6103.214830,-3212.332693,-1394.418976,-1.798280,-0.261922,-7.304262
25 May 2012 21:21:00.000,5982.815420,-3221.417792,-1829.492078,-2.213621,-0.040823,-7.193176
25 May 2012 21:22:00.000,5837.765426,-3217.229909,-2257.007246,-2.619684,0.180358,-7.052422
25 May 2012 21:23:00.000,5668.672139,-3199.791622,-2675.202074,-3.014790,0.400705,-6.882609
25 May 2012 21:24:00.000,5476.242026,-3169.180425,-3082.354360,-3.397312,0.619304,-6.684467
25 May 2012 21:25:00.000,5261.277534,-3125.528274,-3476.789259,-3.765680,0.835254,-6.458845
25 May 2012 21:26:00.000,5024.673496,-3069.020897,-3856.886173,-4.118385,1.047665,-6.206702
25 May 2012 21:27:00.000,4767.413152,-2999.896876,-4221.085372,-4.453989,1.255665,-5.929105
25 May 2012 21:28:00.000,4490.563830,-2918.446511,-4567.894290,-4.771129,1.458402,-5.627227
25 May 2012 21:29:00.000,4195.272301,-2825.010465,-4895.893506,-5.068521,1.655051,-5.302332
25 May 2012 21:30:00.000,3882.759835,-2719.978228,-5203.742367,-5.344966,1.844810,-4.955780
25 May 2012 21:31:00.000,3554.316997,-2603.786373,-5490.184236,-5.599353,2.026912,-4.589011
25 May 2012 21:32:00.000,3211.298199,-2476.916646,-5754.051369,-5.830666,2.200618,-4.203547
25 May 2012 21:33:00.000,2855.116044,-2339.893891,-5994.269392,-6.037983,2.365231,-3.800978
25 May 2012 21:34:00.000,2487.235480,-2193.283820,-6209.861375,-6.220481,2.520087,-3.382960
25 May 2012 21:35:00.000,2109.167802,-2037.690638,-6399.951506,-6.377438,2.664566,-2.951208
25 May 2012 21:36:00.000,1722.464507,-1873.754543,-6563.768347,-6.508237,2.798089,-2.507484
25 May 2012 21:37:00.000,1328.711055,-1702.149106,-6700.647677,-6.612364,2.920123,-2.053598
25 May 2012 21:38:00.000,929.520519,-1523.578539,-6810.034921,-6.689412,3.030181,-1.591395
25 May 2012 21:39:00.000,526.527186,-1338.774868,-6891.487166,-6.739081,3.127823,-1.122750
25 May 2012 21:40:00.000,121.380089,-1148.495014,-6944.674757,-6.761179,3.212658,-0.649562
25 May 2012 21:41:00.000,-284.263476,-953.517795,-6969.382484,-6.755624,3.284348,-0.173746
25 May 2012 21:42:00.000,-688.744463,-754.640862,-6965.510352,-6.722440,3.342604,0.302773
25 May 2012 21:43:00.000,-1090.408570,-552.677560,-6933.073941,-6.661760,3.387192,0.778070
25 May 2012 21:44:00.000,-1487.612729,-348.453746,-6872.204348,-6.573826,3.417929,1.250222
25 May 2012 21:45:00.000,-1878.731552,-142.804556,-6783.147726,-6.458985,3.434688,1.717316
25 May 2012 21:46:00.000,-2262.163724,63.428868,-6666.264397,-6.317691,3.437396,2.177461
25 May 2012 21:47:00.000,-2636.338331,269.402683,-6522.027562,-6.150504,3.426037,2.628788
25 May 2012 21:48:00.000,-2999.721099,474.273660,-6351.021595,-5.958086,3.400648,3.069460
25 May 2012 21:49:00.000,-3350.820526,677.202531,-6153.939911,-5.741199,3.361322,3.497680
25 May 2012 21:50:00.000,-3688.193890,877.357319,-5931.582437,-5.500706,3.308209,3.911697
25 May 2012 21:51:00.000,-4010.453105,1073.916678,-5684.852650,-5.237565,3.241514,4.309812
25 May 2012 21:52:00.000,-4316.270421,1266.073201,-5414.754211,-4.952828,3.161497,4.690385
25 May 2012 21:53:00.000,-4604.383916,1453.036703,-5122.387189,-4.647638,3.068472,5.051843
25 May 2012 21:54:00.000,-4873.602783,1634.037469,-4808.943872,-4.323221,2.962806,5.392686
25 May 2012 21:55:00.000,-5122.812374,1808.329430,-4475.704184,-3.980889,2.844921,5.711494
25 May 2012 21:56:00.000,-5350.978974,1975.193285,-4124.030704,-3.622027,2.715286,6.006933
25 May 2012 21:57:00.000,-5557.154280,2133.939526,-3755.363319,-3.248095,2.574425,6.277761
25 May 2012 21:58:00.000,-5740.479571,2283.911372,-3371.213493,-2.860620,2.422905,6.522835
25 May 2012 21:59:00.000,-5900.189520,2424.487584,-2973.158209,-2.461186,2.261343,6.741114
25 May 2012 22:00:00.000,-6035.615642,2555.085148,-2562.833570,-2.051436,2.090397,6.931669
25 May 2012 22:01:00.000,-6146.189350,2675.161813,-2141.928108,-1.633057,1.910766,7.093683
25 May 2012 22:02:00.000,-6231.444588,2784.218471,-1712.175810,-1.207777,1.723188,7.226458
25 May 2012 22:03:00.000,-6291.020031,2881.801355,-1275.348911,-0.777359,1.528437,7.329418
25 May 2012 22:04:00.000,-6324.660833,2967.504053,-833.250467,-0.343588,1.327318,7.402112
25 May 2012 22:05:00.000,-6332.219898,3040.969313,-387.706760,0.091731,1.120663,7.444217
25 May 2012 22:06:00.000,-6313.658679,3101.890637,59.440433,0.526786,0.909331,7.455539
25 May 2012 22:07:00.000,-6269.047480,3150.013653,506.341674,0.959762,0.694200,7.436018
25 May 2012 22:08:00.000,-6198.565266,3185.137246,951.147739,1.388853,0.476167,7.385722
25 May 2012 22:09:00.000,-6102.498980,3207.114455,1392.017518,1.812267,0.256139,7.304852
25 May 2012 22:10:00.000,-5981.242365,3215.853117,1827.125877,2.228237,0.035035,7.193740
25 May 2012 22:11:00.000,-5835.294298,3211.316274,2254.671450,2.635028,-0.186223,7.052846
25 May 2012 22:12:00.000,-5665.256655,3193.522310,2672.884316,3.030943,-0.406715,6.882758
25 May 2012 22:13:00.000,-5471.831703,3162.544858,3080.033521,3.414333,-0.625520,6.684186
25 May 2012 22:14:00.000,-5255.819059,3118.512443,3474.434411,3.783603,-0.841728,6.457963
25 May 2012 22:15:00.000,-5018.112213,3061.607893,3854.455729,4.137221,-1.054442,6.205035
25 May 2012 22:16:00.000,-4759.694652,2992.067499,4218.526458,4.473721,-1.262777,5.926463
25 May 2012 22:17:00.000,-4481.635605,2910.179954,4565.142364,4.791710,-1.465871,5.623412
25 May 2012 22:18:00.000,-4185.085430,2816.285066,4892.872224,5.089879,-1.662883,5.297148
25 May 2012 22:19:00.000,-3871.270681,2710.772252,5200.363700,5.366998,-1.853001,4.949035
25 May 2012 22:20:00.000,-3541.488869,2594.078839,5486.348856,5.621932,-2.035441,4.580522
25 May 2012 22:21:00.000,-3197.102964,2466.688160,5749.649282,5.853635,-2.209453,4.193141
25 May 2012 22:22:00.000,-2839.535640,2329.127483,5989.180821,6.061163,-2.374324,3.788501
25 May 2012 22:23:00.000,-2470.263323,2181.965761,6203.957881,6.243670,-2.529379,3.368278
25 May 2012 22:24:00.000,-2090.810041,2025.811227,6393.097324,6.400415,-2.673982,2.934209
25 May 2012 22:25:00.000,-1702.741116,1861.308851,6555.821926,6.530762,-2.807545,2.488086
25 May 2012 22:26:00.000,-1307.656731,1689.137652,6691.463399,6.634185,-2.929522,2.031749
25 May 2012 22:27:00.000,-907.185381,1510.007898,6799.464974,6.710268,-3.039418,1.567073
25 May 2012 22:28:00.000,-502.977236,1324.658193,6879.383536,6.758704,-3.136783,1.095969
25 May 2012 22:29:00.000,-96.697452,1133.852461,6930.891321,6.779301,-3.221223,0.620371
25 May 2012 22:30:00.000,309.980569,938.376843,6953.777164,6.771975,-3.292393,0.142230
25 May 2012 22:31:00.000,715.381928,739.036519,6947.947297,6.736760,-3.350002,-0.336492
25 May 2012 22:32:00.000,1117.836988,536.652455,6913.425706,6.673799,-3.393815,-0.813834
25 May 2012 22:33:00.000,1515.688103,332.058093,6850.354039,6.583347,-3.423652,-1.287836
25 May 2012 22:34:00.000,1907.296305,126.095995,6758.991065,6.465772,-3.439389,-1.756555
25 May 2012 22:35:00.000,2291.047937,-80.385554,6639.711691,6.321550,-3.440960,-2.218064
25 May 2012 22:36:00.000,2665.361193,-286.535975,6493.005525,6.151266,-3.428354,-2.670467
25 May 2012 22:37:00.000,3028.692560,-491.505836,6319.475006,5.955611,-3.401620,-3.111901
25 May 2012 22:38:00.000,3379.543133,-694.450303,6119.833077,5.735381,-3.360863,-3.540547
25 May 2012 22:39:00.000,3716.464779,-894.532592,5894.900425,5.491471,-3.306245,-3.954634
25 May 2012 22:40:00.000,4038.066129,-1090.927393,5645.602276,5.224878,-3.237987,-4.352448
25 May 2012 22:41:00.000,4343.018372,-1282.824277,5372.964762,4.936691,-3.156365,-4.732342
25 May 2012 22:42:00.000,4630.060830,-1469.431051,5078.110854,4.628090,-3.061710,-5.092736
25 May 2012 22:43:00.000,4898.006280,-1649.977067,4762.255883,4.300343,-2.954408,-5.432133
25 May 2012 22:44:00.000,5145.745998,-1823.716444,4426.702648,3.954798,-2.834900,-5.749115
25 May 2012 22:45:00.000,5372.254512,-1989.931222,4072.836130,3.592881,-2.703675,-6.042361
25 May 2012 22:46:00.000,5576.594015,-2147.934400,3702.117829,3.216088,-2.561274,-6.310644
25 May 2012 22:47:00.000,5757.918433,-2297.072865,3316.079747,2.825979,-2.408287,-6.552842
25 May 2012 22:48:00.000,5915.477108,-2436.730182,2916.318025,2.424172,-2.245346,-6.767939
25 May 2012 22:49:00.000,6048.618082,-2566.329243,2504.486281,2.012339,-2.073129,-6.955035
25 May 2012 22:50:00.000,6156.790959,-2685.334741,2082.288661,1.592193,-1.892351,-7.113348
25 May 2012 22:51:00.000,6239.549318,-2793.255480,1651.472645,1.165484,-1.703766,-7.242216
25 May 2012 22:52:00.000,6296.552668,-2889.646480,1213.821633,0.733992,-1.508161,-7.341103
25 May 2012 22:53:00.000,6327.567935,-2974.110884,771.147362,0.299516,-1.306352,-7.409601
25 May 2012 22:54:00.000,6332.470454,-3046.301653,325.282182,-0.136131,-1.099183,-7.447432
25 May 2012 22:55:00.000,6311.244472,-3105.923024,-121.928773,-0.571132,-0.887519,-7.454448
25 May 2012 22:56:00.000,6263.983164,-3152.731746,-568.635457,-1.003674,-0.672243,-7.430632
25 May 2012 22:57:00.000,6190.888139,-3186.538072,-1012.990804,-1.431958,-0.454256,-7.376101
25 May 2012 22:58:00.000,6092.268466,-3207.206498,-1453.158592,-1.854202,-0.234466,-7.291099
25 May 2012 22:59:00.000,5968.539211,-3214.656268,-1887.321234,-2.268656,-0.013787,-7.176002
25 May 2012 23:00:00.000,5820.219501,-3208.861621,-2313.687454,-2.673603,0.206862,-7.031311
25 May 2012 23:01:00.000,5647.930136,-3189.851793,-2730.499817,-3.067371,0.426567,-6.857653
25 May 2012 23:02:00.000,5452.390748,-3157.710774,-3136.042068,-3.448339,0.644418,-6.655774
25 May 2012 23:03:00.000,5234.416558,-3112.576825,-3528.646245,-3.814942,0.859516,-6.426536
25 May 2012 23:04:00.000,4994.914716,-3054.641764,-3906.699541,-4.165683,1.070976,-6.170914
25 May 2012 23:05:00.000,4734.880288,-2984.150016,-4268.650876,-4.499129,1.277929,-5.889990
25 May 2012 23:06:00.000,4455.391879,-2901.397458,-4613.017160,-4.813929,1.479530,-5.584949
25 May 2012 23:07:00.000,4157.606948,-2806.730047,-4938.389220,-5.108807,1.674955,-5.257068
25 May 2012 23:08:00.000,3842.756829,-2700.542252,-5243.437375,-5.382575,1.863412,-4.907719
25 May 2012 23:09:00.000,3512.141488,-2583.275300,-5526.916640,-5.634136,2.044135,-4.538353
25 May 2012 23:10:00.000,3167.124042,-2455.415251,-5787.671544,-5.862483,2.216395,-4.150500
25 May 2012 23:11:00.000,2809.125076,-2317.490903,-6024.640556,-6.066707,2.379497,-3.745762
25 May 2012 23:12:00.000,2439.616771,-2170.071550,-6236.860107,-6.245997,2.532787,-3.325801
25 May 2012 23:13:00.000,2060.116882,-2013.764600,-6423.468204,-6.399646,2.675649,-2.892339
25 May 2012 23:14:00.000,1672.182581,-1849.213064,-6583.707633,-6.527049,2.807513,-2.447146
25 May 2012 23:15:00.000,1277.404190,-1677.092923,-6716.928749,-6.627705,2.927850,-1.992037
25 May 2012 23:16:00.000,877.398827,-1498.110399,-6822.591846,-6.701222,3.036181,-1.528860
25 May 2012 23:17:00.000,473.803990,-1312.999113,-6900.269118,-6.747314,3.132073,-1.059495
25 May 2012 23:18:00.000,68.271086,-1122.517171,-6949.646201,-6.765802,3.215142,-0.585844
25 May 2012 23:19:00.000,-337.541066,-927.444159,-6970.523302,-6.756619,3.285056,-0.109821
25 May 2012 23:20:00.000,-741.972743,-728.578077,-6962.815917,-6.719802,3.341534,0.366646
25 May 2012 23:21:00.000,-1143.369824,-526.732202,-6926.555131,-6.655500,3.384349,0.841633
25 May 2012 23:22:00.000,-1540.090273,-322.731908,-6861.887511,-6.563968,3.413324,1.313217
25 May 2012 23:23:00.000,-1930.510582,-117.411429,-6769.074581,-6.445567,3.428340,1.779489
25 May 2012 23:24:00.000,-2313.032166,88.389405,-6648.491889,-6.300766,3.429330,2.238558
25 May 2012 23:25:00.000,-2686.087680,293.828468,-6500.627657,-6.130139,3.416284,2.688562
25 May 2012 23:26:00.000,-3048.147247,498.064657,-6326.081016,-5.934359,3.389248,3.127668
25 May 2012 23:27:00.000,-3397.724583,700.261222,-6125.559826,-5.714206,3.348320,3.554084
25 May 2012 23:28:00.000,-3733.382985,899.589098,-5899.878084,-5.470553,3.293657,3.966065
25 May 2012 23:29:00.000,-4053.741178,1095.230228,-5649.952910,-5.204372,3.225470,4.361921
25 May 2012 23:30:00.000,-4357.478982,1286.380865,-5376.801128,-4.916728,3.144024,4.740020
25 May 2012 23:31:00.000,-4643.342793,1472.254850,-5081.535429,-4.608774,3.049640,5.098798
25 May 2012 23:32:00.000,-4910.150836,1652.086831,-4765.360131,-4.281751,2.942692,5.436766
25 May 2012 23:33:00.000,-5156.798178,1825.135442,-4429.566546,-3.936980,2.823604,5.752515
25 May 2012 23:34:00.000,-5382.261471,1990.686399,-4075.527945,-3.575857,2.692854,6.044723
25 May 2012 23:35:00.000,-5585.603395,2148.055510,-3704.694156,-3.199852,2.550968,6.312160
25 May 2012 23:36:00.000,-5765.976777,2296.591590,-3318.585797,-2.810500,2.398519,6.553697
25 May 2012 23:37:00.000,-5922.628370,2435.679251,-2918.788159,-2.409396,2.236127,6.768309
25 May 2012 23:38:00.000,-6054.902247,2564.741570,-2506.944779,-1.998188,2.064455,6.955081
25 May 2012 23:39:00.000,-6162.242801,2683.242596,-2084.750697,-1.578570,1.884204,7.113210
25 May 2012 23:40:00.000,-6244.197332,2790.689710,-1653.945459,-1.152278,1.696117,7.242016
25 May 2012 23:41:00.000,-6300.418185,2886.635788,-1216.305873,-0.721077,1.500968,7.340939
25 May 2012 23:42:00.000,-6330.664438,2970.681193,-773.638559,-0.286757,1.299564,7.409546
25 May 2012 23:43:00.000,-6334.803111,3042.475549,-327.772331,0.148874,1.092740,7.447529
25 May 2012 23:44:00.000,-6312.809904,3101.719305,119.449546,0.584003,0.881355,7.454715
25 May 2012 23:45:00.000,-6264.769431,3148.165072,566.177200,1.016814,0.666288,7.431058
25 May 2012 23:46:00.000,-6190.874968,3181.618729,1010.562036,1.445502,0.448434,7.376646
25 May 2012 23:47:00.000,-6091.427702,3201.940282,1450.764628,1.868277,0.228703,7.291696
25 May 2012 23:48:00.000,-5966.835489,3209.044480,1884.962577,2.283375,0.008009,7.176559
25 May 2012 23:49:00.000,-5817.611126,3202.901185,2311.358290,2.689062,-0.212727,7.031711
25 May 2012 23:50:00.000,-5644.370148,3183.535489,2728.186639,3.083649,-0.432584,6.857758
25 May 2012 23:51:00.000,-5447.828168,3151.027579,3133.722458,3.465491,-0.650648,6.655425
25 May 2012 23:52:00.000,-5228.797766,3105.512355,3526.287846,3.833002,-0.866010,6.425561
25 May 2012 23:53:00.000,-4988.184964,3047.178814,3904.259237,4.184654,-1.077776,6.169129
25 May 2012 23:54:00.000,-4726.985293,2976.269181,4266.074197,4.518992,-1.285068,5.887203
25 May 2012 23:55:00.000,-4446.279488,2893.077827,4610.237934,4.834634,-1.487025,5.580961
25 May 2012 23:56:00.000,-4147.228830,2797.949949,4935.329473,5.130276,-1.682814,5.251685
25 May 2012 23:57:00.000,-3831.070167,2691.280052,5240.007487,5.404704,-1.871626,4.900749
25 May 2012 23:58:00.000,-3499.110638,2573.510224,5523.015763,5.656792,-2.052684,4.529613
25 May 2012 23:59:00.000,-3152.722132,2445.128216,5783.188269,5.885506,-2.225243,4.139822

